Ссылка,Раздел,Уровень,Группа,Видимость,Родитель по полю раздел,min,max
with-found-stat with-found-stat,Magni,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,Manitou,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-2666,MT,Level: 3,Group: 2,hidden,Manitou,0,0
subopts-for-2666m121,MT 523,Level: 4,Group: 2,hidden,MT,0,0
subopts-for-2666,M  series,Level: 3,Group: 2,hidden,Manitou,0,0
with-found-stat,Massey Ferguson,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-2667,135,Level: 3,Group: 2,hidden,Massey Ferguson,0,0
subopts-for-2667,8650,Level: 3,Group: 2,hidden,Massey Ferguson,0,0
with-found-stat with-found-stat,McCormick,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,McHale,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Mercedes-Benz,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Merlo,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Metal-Fach,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Metal-Plast,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Metal-Technik,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Meyer,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Mikann,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Moipu,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Müller,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,NEFF,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,New Holland,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-2695,E-series,Level: 3,Group: 2,hidden,New Holland,0,0
subopts-for-2695,FX,Level: 3,Group: 2,hidden,New Holland,0,0
subopts-for-2695m2375,FX 375,Level: 4,Group: 2,hidden,FX,0,0
subopts-for-2695,G-series,Level: 3,Group: 2,hidden,New Holland,0,0
subopts-for-2695m2378,G240,Level: 4,Group: 2,hidden,G-series,0,0
subopts-for-2695,T-series,Level: 3,Group: 2,hidden,New Holland,0,0
subopts-for-2695m2377,T8,Level: 4,Group: 2,hidden,T-series,0,0
subopts-for-2695,TM,Level: 3,Group: 2,hidden,New Holland,0,0
subopts-for-2695m26606,TM 155,Level: 4,Group: 2,hidden,TM,0,0
subopts-for-2695m26606,TM 165,Level: 4,Group: 2,hidden,TM,0,0
subopts-for-2695,W-series,Level: 3,Group: 2,hidden,New Holland,0,0
subopts-for-2695m1607,W270,Level: 4,Group: 2,hidden,W-series,0,0
with-found-stat with-found-stat,Nisula,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Nokka,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Novatar,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Nybro Smide,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,OCMIS,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,Oehler,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-5670,OL,Level: 3,Group: 2,hidden,Oehler,0,0
with-found-stat with-found-stat,Orkel,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,PFANZELT,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,POMAROL,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Palfinger,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Paritet,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Penz,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,Ponsse,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-3539,Buffalo,Level: 3,Group: 2,hidden,Ponsse,0,0
subopts-for-3539,H6,Level: 3,Group: 2,hidden,Ponsse,0,0
subopts-for-3539,H7,Level: 3,Group: 2,hidden,Ponsse,0,0
subopts-for-3539,Scorpion,Level: 3,Group: 2,hidden,Ponsse,0,0
with-found-stat with-found-stat,Prevost,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Quicke,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,RITTER,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Redats,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Redrock,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Regent,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Reisch,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Revagri,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Robust,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Rol-Steel,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,SAMI,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,SE,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,SE Equipment,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,SMP,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,SMS,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,SPAWEX,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,STAR,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,STEKRO,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Saphir,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,Schaeff,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-2743,SKL,Level: 3,Group: 2,hidden,Schaeff,0,0
subopts-for-2743m1671,SKL 844,Level: 4,Group: 2,hidden,SKL,0,0
with-found-stat with-found-stat,Schäffer,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Sieger,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Siloking,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Sipma,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Smart,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,Steyr,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-2769,9086,Level: 3,Group: 2,hidden,Steyr,0,0
subopts-for-2769,9094,Level: 3,Group: 2,hidden,Steyr,0,0
with-found-stat,Stoll,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-3341,M-series,Level: 3,Group: 2,hidden,Stoll,0,0
subopts-for-3341,S-series,Level: 3,Group: 2,hidden,Stoll,0,0
with-found-stat with-found-stat,Strautmann,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Suer,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,TAARUP,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,TMK,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,TP,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,TUR,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Tajfun,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Tenías,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,Terex,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-3439,TL,Level: 3,Group: 2,hidden,Terex,0,0
subopts-for-3439m1726,TL260,Level: 4,Group: 2,hidden,TL,0,0
with-found-stat with-found-stat,Timberjack,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Treemme,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Trevi Benne,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Trimble,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Trioliet,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,UNIFOREST,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,URSUS,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-3267,C 360,Level: 3,Group: 2,hidden,URSUS,0,0
subopts-for-3267,C360,Level: 3,Group: 2,hidden,URSUS,0,0
subopts-for-3267,C385,Level: 3,Group: 2,hidden,URSUS,0,0
with-found-stat with-found-stat,Unia,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Unior,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Universal,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Unterreiner,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,VDW,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,VTN,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,Valmet,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-2809,921,Level: 3,Group: 2,hidden,Valmet,0,0
with-found-stat with-found-stat,Valtra,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Vermeer,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Vogelsang,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,Volvo,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-2819,L-series,Level: 3,Group: 2,hidden,Volvo,0,0
subopts-for-2819m3667,L30,Level: 4,Group: 2,hidden,L-series,0,0
subopts-for-2819m3667,L150,Level: 4,Group: 2,hidden,L-series,0,0
subopts-for-2819m3667,L180,Level: 4,Group: 2,hidden,L-series,0,0
subopts-for-2819m3667,L220,Level: 4,Group: 2,hidden,L-series,0,0
with-found-stat with-found-stat,Vredo,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Vreten,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Väderstad,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,WARATAH,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-4892,H-series,Level: 3,Group: 2,hidden,WARATAH,0,0
subopts-for-4892m26461,H480,Level: 4,Group: 2,hidden,H-series,0,0
with-found-stat with-found-stat,WESTTECH,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,WIFO,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,WIMMER,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,WOL-MET,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Walker RTK,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Wienhoff,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Yale,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Yanmar,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,ZUIDBERG,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat,Zetor,Level: 2,Group: 2,hidden,Марка,0,0
subopts-for-3148,Forterra,Level: 3,Group: 2,hidden,Zetor,0,0
with-found-stat with-found-stat,Zettelmeyer,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Zocon,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Özkar,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,Велес-Агро,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,МТЗ,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,ПОЛЫМЯ,Level: 2,Group: 2,hidden,Марка,0,0
with-found-stat with-found-stat,ФД,Level: 2,Group: 2,hidden,Марка,0,0
"{'class': ['field-wrapper', 'field-wrapper-select'], 'data-field-id': 'geo'}",Місце розташування,Level: 1,Group: 3,show,,0,0
"{'class': ['opt', 'with-subopts', 'with-found-stat'], 'data-value': 'ua', 'data-other': '', 'data-num': '178'}",Україна,Level: 1,Group: 4,show,Місце розташування,0,0
"{'class': ['opt', 'with-found-stat'], 'data-value': '121', 'data-other': '', 'data-num': '122', 'href': 'https://agriline.ua/-/obladnannya/ukrayina/zhitomir--c3250cntUAct121', 'title': 'обладнання в Житомирі'}",Житомир,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'with-found-stat'], 'data-value': '661', 'data-other': '', 'data-num': '20', 'href': 'https://agriline.ua/-/obladnannya/ukrayina/dnepr--c3250cntUAct661', 'title': 'обладнання в Дніпрі'}",Дніпро,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'with-found-stat'], 'data-value': '230', 'data-other': '', 'data-num': '5'}",Київ,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'with-found-stat'], 'data-value': '198', 'data-other': '', 'data-num': '5'}",Хмельницький,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'with-found-stat'], 'data-value': '828', 'data-other': '', 'data-num': '4'}",Волочиськ,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'with-found-stat'], 'data-value': '440', 'data-other': '', 'data-num': '4'}",Запоріжжя,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'with-found-stat'], 'data-value': '806', 'data-other': '', 'data-num': '3'}",Луцьк,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'with-found-stat'], 'data-value': '536', 'data-other': '', 'data-num': '3'}",Чернігів,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'hidden', 'with-found-stat'], 'data-value': '21', 'data-other': '', 'data-num': '3'}",Одеса,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'hidden', 'with-found-stat'], 'data-value': '66', 'data-other': '', 'data-num': '2'}",Ковель,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'hidden', 'with-found-stat'], 'data-value': '3584', 'data-other': '', 'data-num': '2'}",Слобожанське,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'hidden', 'with-found-stat'], 'data-value': '1788', 'data-other': '', 'data-num': '1'}",Бердичів,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'hidden', 'with-found-stat'], 'data-value': '5935', 'data-other': '', 'data-num': '1'}",Вознесенськ,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'hidden', 'with-found-stat'], 'data-value': '637', 'data-other': '', 'data-num': '1'}",Біла Церква,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'hidden', 'with-found-stat'], 'data-value': '1562', 'data-other': '', 'data-num': '1'}",Звенигородка,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'hidden', 'with-found-stat'], 'data-value': '502', 'data-other': '', 'data-num': '1'}",Вишневе,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'hidden', 'with-found-stat'], 'data-value': '471', 'data-other': '', 'data-num': '1'}",Бровари,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'hidden', 'with-found-stat'], 'data-value': '436', 'data-other': '', 'data-num': '1'}",Кропивницький,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'hidden', 'with-found-stat'], 'data-value': '366', 'data-other': '', 'data-num': '1'}",Херсон,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'hidden', 'with-found-stat'], 'data-value': '20102', 'data-other': '', 'data-num': '1'}",Марківка,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'hidden', 'with-found-stat'], 'data-value': '101954', 'data-other': '', 'data-num': '1'}",Надіївка,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'hidden', 'with-found-stat'], 'data-value': '42', 'data-other': '', 'data-num': '1'}",Вінниця,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['show-all'], 'data-hide-name': 'приховати'}",показати всі,Level: 2,Group: 4,hidden,Місце розташування,0,0
"{'class': ['opt', 'with-subopts', 'with-found-stat'], 'data-value': 'ua', 'data-other': '', 'data-num': '178'}",Україна,Level: 1,Group: 4,show,Місце розташування,0,0
"{'class': ['field-wrapper', 'field-wrapper-range'], 'data-field-id': 's_price'}",Ціна,Level: 1,Group: 5,show,,0,0
field-id-s_price,Ціна,Level: 1,Group: 5,Status: show,Ціна,0,15000
"{'class': ['field-wrapper', 'field-wrapper-select'], 'data-field-id': 'adsType'}",Тип оголошення,Level: 1,Group: 6,show,,0,0
"{'class': ['field-wrapper', 'field-wrapper-select'], 'data-field-id': 'adsType'}",показати всі,Level: 2,Group: 6,show,Тип оголошення,0,0
"{'class': ['opts'], 'data-other-name': 'Інша модель...'}",продаж,Level: 2,Group: 6,show,Тип оголошення,0,0
"{'class': ['field-wrapper', 'field-wrapper-select'], 'data-field-id': 'adsType'}",показати всі,Level: 2,Group: 6,show,Тип оголошення,0,0
"{'class': ['opts'], 'data-other-name': 'Інша модель...'}",оренда,Level: 2,Group: 6,show,Тип оголошення,0,0
"{'class': ['opts'], 'data-other-name': 'Інша модель...'}",аукціон,Level: 2,Group: 6,show,Тип оголошення,0,0
"{'class': ['field-wrapper', 'field-wrapper-select'], 'data-field-id': 'state'}",Стан,Level: 1,Group: 7,show,,0,0
"{'class': ['field-wrapper', 'field-wrapper-select'], 'data-field-id': 'state'}",показати всі,Level: 2,Group: 7,show,Стан,0,0
"{'class': ['opts'], 'data-other-name': 'Інша модель...'}",новий,Level: 2,Group: 7,show,Стан,0,0
"{'class': ['opts'], 'data-other-name': 'Інша модель...'}",уживані,Level: 2,Group: 7,show,Стан,0,0
"{'class': ['opts'], 'data-other-name': 'Інша модель...'}",по запчастинах,Level: 2,Group: 7,show,Стан,0,0
"{'class': ['opts'], 'data-other-name': 'Інша модель...'}",з дефектом,Level: 2,Group: 7,show,Стан,0,0
"{'class': ['field-wrapper', 'field-wrapper-select'], 'data-field-id': 'state'}",показати всі,Level: 2,Group: 7,show,Стан,0,0
"{'class': ['field-wrapper', 'field-wrapper-range'], 'data-field-id': 'yearmade'}",Рік випуску,Level: 1,Group: 8,show,,0,0
field-id-yearmade,Рік випуску,Level: 1,Group: 8,Status: show,Рік випуску,1960,2024
https://agriline.ua/-/shini-i-diski--c3267,Шини і диски
"{'class': ['field-wrapper', 'field-wrapper-select'], 'data-field-id': 'cat_id'}",Категорія,Level: 1,Group: 1,show,,0,0
